copy	start	end	protStart	rev
gi|957807214|ref|NW_014639011.1|:66359572:66362388:-	2560	2817	2817	TRUE
gi|957807214|ref|NW_014639011.1|:129216770:129217760:-	4	978	978	TRUE
gi|957807214|ref|NW_014639011.1|:190607525:190610174:-	21	2648	2648	TRUE
gi|957807213|ref|NW_014639012.1|:194402058:194403448:+	319	1389	319	FALSE
gi|957807210|ref|NW_014639015.1|:13060452:13061751:-	78	709	716	TRUE
gi|957807210|ref|NW_014639015.1|:13060452:13061751:-	717	1063	1063	TRUE
gi|957807210|ref|NW_014639015.1|:13060452:13061751:-	1066	1218	1218	TRUE
gi|957807208|ref|NW_014639017.1|:76875676:76877113:-	4	1095	1095	TRUE
gi|957807208|ref|NW_014639017.1|:79506750:79509437:-	18	2618	2618	TRUE
gi|957807189|ref|NW_014639036.1|:39229515:39232007:+	2	2476	2	FALSE
HG924911.1:1005178:1006535:-	1	1353	1353	TRUE
HG924955.1:2181325:2183361:-	23	373	373	TRUE
HG924955.1:2181325:2183361:-	375	1488	1913	TRUE
HG924955.1:2181325:2183361:-	1914	2034	2034	TRUE
HG925119.1:1028117:1031495:+	255	3350	255	FALSE
HG925147.1:326806:328061:+	26	1234	1234	TRUE
HG925232.1:1810479:1811741:-	6	775	806	TRUE
HG925232.1:1810479:1811741:-	807	1078	1078	TRUE
HG925232.1:1810479:1811741:-	1081	1263	1263	TRUE
HG925261.1:1674185:1677336:+	66	1943	66	FALSE
HG925261.1:1674185:1677336:+	1946	3031	1946	FALSE
HG925383.1:1371356:1372167:+	7	408	7	FALSE
HG925383.1:1371356:1372167:+	572	811	572	FALSE
HG925387.1:437776:440963:+	73	2251	73	FALSE
HG925387.1:437776:440963:+	2854	3175	2252	FALSE
HG925426.1:266392:268347:+	37	1797	37	FALSE
HG925426.1:266392:268347:+	1800	1937	1800	FALSE
HG925469.1:1235986:1237506:+	6	1454	6	FALSE
HG925673.1:267167:268725:-	3	1313	1313	TRUE
HG926577.1:129027:129756:+	1	357	1	FALSE
HG926577.1:129027:129756:+	359	655	359	FALSE
JHEK01004196.1:566:1548:+	144	794	144	FALSE
JHEK01004196.1:566:1548:+	806	973	806	FALSE
JHEK01146777.1:2:1174:+	40	491	40	FALSE
JHEK01146777.1:2:1174:+	505	1172	492	FALSE
JHEK01276103.1:505:935:+	85	423	85	FALSE
JHEK01285554.1:1303:1726:-	67	417	417	TRUE
gi|930648137|ref|NW_014014142.1|:413446:415652:-	280	684	684	TRUE
gi|930648137|ref|NW_014014142.1|:413446:415652:-	869	2206	2206	TRUE
gi|930648071|ref|NW_014014208.1|:592714:594453:+	2	1738	2	FALSE
gi|930648465|ref|NW_014013814.1|:2879893:2881861:-	233	658	658	TRUE
gi|930648465|ref|NW_014013814.1|:2879893:2881861:-	661	843	843	TRUE
gi|930648465|ref|NW_014013814.1|:2879893:2881861:-	846	1967	1967	TRUE
gi|930648429|ref|NW_014013850.1|:2671139:2674030:-	238	2892	2892	TRUE
gi|930648427|ref|NW_014013852.1|:8245728:8251829:+	987	1625	987	FALSE
gi|930648427|ref|NW_014013852.1|:8245728:8251829:+	1813	2007	1813	FALSE
gi|930648427|ref|NW_014013852.1|:8245728:8251829:+	2074	5478	2074	FALSE
gi|930648427|ref|NW_014013852.1|:8245728:8251829:+	5481	5849	5481	FALSE
gi|930648404|ref|NW_014013875.1|:5319522:5321587:-	279	2066	2066	TRUE
gi|930648381|ref|NW_014013898.1|:7942029:7945601:-	227	3571	3571	TRUE
gi|930648377|ref|NW_014013902.1|:61991:63831:+	3	1613	3	FALSE
gi|930648370|ref|NW_014013909.1|:21642594:21644092:-	31	1239	1239	TRUE
gi|930648370|ref|NW_014013909.1|:21642594:21644092:-	1242	1499	1499	TRUE
gi|930648330|ref|NW_014013949.1|:648547:654188:-	232	2378	2403	TRUE
gi|930648330|ref|NW_014013949.1|:648547:654188:-	2404	4046	4046	TRUE
gi|930648330|ref|NW_014013949.1|:648547:654188:-	4095	4796	4796	TRUE
gi|930648330|ref|NW_014013949.1|:648547:654188:-	4799	5041	5041	TRUE
gi|930642746|ref|NW_014019532.1|:1:1137:+	2	1132	2	FALSE
gi|930647845|ref|NW_014014434.1|:3888697:3890885:-	217	2187	2187	TRUE
gi|930647826|ref|NW_014014453.1|:7214091:7216796:+	1	1875	1	FALSE
gi|930647826|ref|NW_014014453.1|:7214091:7216796:+	1881	2471	1881	FALSE
gi|1109095021|ref|NW_017619875.1|:16045130:16046859:+	334	957	334	FALSE
gi|1109095021|ref|NW_017619875.1|:16045130:16046859:+	1349	1726	1349	FALSE
gi|1109094414|ref|NW_017619878.1|:12037265:12038351:-	3	926	926	TRUE
gi|1109094414|ref|NW_017619878.1|:12037265:12038351:-	928	1086	1086	TRUE
gi|1109087906|ref|NW_017619903.1|:3159876:3161588:-	1	768	768	TRUE
gi|1109087906|ref|NW_017619903.1|:3159876:3161588:-	822	1628	1628	TRUE
gi|1109077668|ref|NW_017620050.1|:1034882:1036112:-	11	1228	1228	TRUE
gi|1109076649|ref|NW_017620109.1|:239124:241059:+	7	638	7	FALSE
gi|1109076649|ref|NW_017620109.1|:239124:241059:+	688	752	639	FALSE
gi|1109076649|ref|NW_017620109.1|:239124:241059:+	755	1705	755	FALSE
gi|1109076622|ref|NW_017620136.1|:48227:49472:+	2	762	2	FALSE
gi|1109076622|ref|NW_017620136.1|:48227:49472:+	767	1017	763	FALSE
gi|1109076622|ref|NW_017620136.1|:48227:49472:+	1020	1244	1020	FALSE
gi|553016880|ref|NW_005804126.1|:1540663:1542093:-	67	1431	1431	TRUE
gi|553016343|ref|NW_005804663.1|:4055118:4055872:+	55	378	55	FALSE
gi|553016343|ref|NW_005804663.1|:4055118:4055872:+	380	754	380	FALSE
gi|553009731|ref|NW_005811275.1|:945852:946555:+	1	702	1	FALSE
gi|553008338|ref|NW_005812663.1|:504151:507149:-	4	2523	2523	TRUE
gi|553008338|ref|NW_005812663.1|:504151:507149:-	2525	2782	2782	TRUE
gi|553008286|ref|NW_005812715.1|:5784302:5786025:+	1	641	1	FALSE
gi|553008286|ref|NW_005812715.1|:5784302:5786025:+	1309	1724	642	FALSE
gi|553008075|ref|NW_005812926.1|:3841934:3844410:+	113	2419	113	FALSE
gi|553006908|ref|NW_005813889.1|:3535582:3537843:-	10	2046	2046	TRUE
gi|553006908|ref|NW_005813889.1|:3535582:3537843:-	2049	2098	2105	TRUE
gi|553006908|ref|NW_005813889.1|:3535582:3537843:-	2106	2260	2260	TRUE
gi|553006886|ref|NW_005813911.1|:825127:827941:-	17	1084	1084	TRUE
gi|553006886|ref|NW_005813911.1|:825127:827941:-	1099	2673	2673	TRUE
gi|553006886|ref|NW_005813911.1|:825127:827941:-	2680	2775	2775	TRUE
gi|553006002|ref|NW_005814795.1|:203647:204351:+	2	703	2	FALSE
gi|553004645|ref|NW_005816152.1|:2184737:2185446:+	8	709	8	FALSE
gi|553001118|ref|NW_005817764.1|:2349933:2351487:-	1	1461	1461	TRUE
gi|552999038|ref|NW_005818257.1|:141904:143270:-	2	1056	1057	TRUE
gi|552999038|ref|NW_005818257.1|:141904:143270:-	1058	1365	1365	TRUE
ref|NW_018757792.1|:223354:229512:+	1036	2049	1036	FALSE
ref|NW_018757792.1|:223354:229512:+	2113	5940	2113	FALSE
ref|NW_018758140.1|:394916:396237:+	10	1293	10	FALSE
ref|NW_018758266.1|:56731:58373:+	1	1641	1	FALSE
ref|NW_018758418.1|:1:2199:+	7	654	7	FALSE
ref|NW_018758418.1|:1:2199:+	656	1831	656	FALSE
ref|NW_018759462.1|:496040:497522:-	3	1481	1481	TRUE
ref|NW_018753656.1|:90358:93008:-	248	670	670	TRUE
ref|NW_018753656.1|:90358:93008:-	673	1863	1863	TRUE
ref|NW_018753656.1|:90358:93008:-	1866	2651	2651	TRUE
ref|NW_018760321.1|:490748:492603:+	3	983	3	FALSE
ref|NW_018760321.1|:490748:492603:+	986	1609	986	FALSE
ref|NW_018754501.1|:21561:27701:+	1039	1157	1039	FALSE
ref|NW_018754501.1|:21561:27701:+	1288	1436	1158	FALSE
ref|NW_018754501.1|:21561:27701:+	1445	1827	1445	FALSE
ref|NW_018754501.1|:21561:27701:+	1874	2040	1828	FALSE
ref|NW_018754501.1|:21561:27701:+	2116	3708	2116	FALSE
ref|NW_018754501.1|:21561:27701:+	4341	5921	4341	FALSE
ref|NW_018756892.1|:176683:182843:-	220	2898	2898	TRUE
ref|NW_018756892.1|:176683:182843:-	2901	4049	4049	TRUE
ref|NW_018756892.1|:176683:182843:-	4116	5129	5129	TRUE
ref|NW_018765567.1|:2858:4522:-	2	1663	1663	TRUE
gi|1137562562|ref|NW_017859643.1|:2260144:2260624:-	6	479	479	TRUE
gi|1137562136|ref|NW_017860031.1|:23835:24674:-	7	840	840	TRUE
gi|557457559|ref|NW_005854412.1|:478267:480918:-	2	1709	1819	TRUE
gi|557457559|ref|NW_005854412.1|:478267:480918:-	1820	2210	2210	TRUE
gi|557456718|ref|NW_005855253.1|:12308:14815:-	2	1709	1819	TRUE
gi|557456718|ref|NW_005855253.1|:12308:14815:-	1820	2210	2210	TRUE
gi|557456494|ref|NW_005855477.1|:4833934:4835056:-	4	654	654	TRUE
gi|557456494|ref|NW_005855477.1|:4833934:4835056:-	756	848	848	TRUE
gi|557455227|ref|NW_005856744.1|:1146133:1147381:+	2	883	2	FALSE
gi|557454711|ref|NW_005857260.1|:292414:295065:+	443	833	443	FALSE
gi|557454711|ref|NW_005857260.1|:292414:295065:+	944	2651	834	FALSE
gi|557453087|ref|NW_005858884.1|:258191:260842:-	2	1709	1819	TRUE
gi|557453087|ref|NW_005858884.1|:258191:260842:-	1820	2210	2210	TRUE
gi|557453087|ref|NW_005858884.1|:701837:703061:+	2	883	2	FALSE
gi|557440925|ref|NW_005871046.1|:3339798:3340209:+	2	412	2	FALSE
KN469861.1:27609:29154:-	202	1251	1251	TRUE
KN471587.1:116:594:-	6	395	395	TRUE
KN471587.1:116:594:-	397	477	477	TRUE
JACM01035314.1:6121:6889:+	2	760	2	FALSE
KN473535.1:1117:1957:+	4	624	4	FALSE
KN473947.1:592:2135:+	1	354	1	FALSE
KN473947.1:592:2135:+	359	1543	359	FALSE
KN475312.1:8656:9554:+	3	896	3	FALSE
KN478865.1:7311:8186:-	23	562	562	TRUE
KN478865.1:7311:8186:-	571	876	876	TRUE
JACM01043931.1:2518:3903:-	332	839	949	TRUE
JACM01043931.1:2518:3903:-	950	1331	1331	TRUE
JACM01008900.1:5798:6824:-	53	491	517	TRUE
JACM01008900.1:5798:6824:-	518	794	794	TRUE
JACM01008900.1:5798:6824:-	823	972	972	TRUE
KN479507.1:9485:10153:+	1	669	1	FALSE
KN481216.1:71746:72308:+	78	506	78	FALSE
KN483234.1:3422:4900:+	277	366	277	FALSE
KN483234.1:3422:4900:+	368	1246	368	FALSE
KN485416.1:14103:14945:+	2	634	2	FALSE
JACM01016404.1:93752:94756:-	207	1001	1001	TRUE
KN486199.1:7036:8606:+	370	1350	370	FALSE
KN460356.1:879575:880135:+	1	552	1	FALSE
KN460386.1:99120:100200:-	13	596	600	TRUE
KN460386.1:99120:100200:-	601	1079	1079	TRUE
KN461044.1:128886:130101:-	38	1005	1006	TRUE
KN461044.1:128886:130101:-	1007	1065	1065	TRUE
KN461174.1:134125:134671:+	164	487	164	FALSE
KN461379.1:67555:68779:+	152	523	152	FALSE
KN461379.1:67555:68779:+	525	1077	525	FALSE
KN461379.1:67555:68779:+	1092	1188	1078	FALSE
KN461485.1:62801:63334:-	51	428	428	TRUE
KN461882.1:173048:173443:+	6	365	6	FALSE
KN461962.1:72986:74036:+	167	1051	167	FALSE
KN462051.1:1777:2318:+	1	320	1	FALSE
KN462051.1:1777:2318:+	376	512	321	FALSE
KN462632.1:349054:350163:+	361	1107	361	FALSE
KN462681.1:26260:27823:-	214	1200	1200	TRUE
KN462762.1:43819:45268:+	212	1231	212	FALSE
KN462803.1:553708:554076:-	23	340	340	TRUE
KN463295.1:29937:31007:+	3	671	3	FALSE
KN463295.1:29937:31007:+	673	1059	673	FALSE
KN463448.1:435266:435760:+	85	468	85	FALSE
KN463562.1:26797:27296:+	56	478	56	FALSE
KN463708.1:94759:95277:+	146	493	146	FALSE
JACL01042561.1:24388:25021:+	2	622	2	FALSE
JACL01046768.1:1182:1874:-	32	691	691	TRUE
KN465148.1:16619:17091:-	34	390	390	TRUE
KN465283.1:92575:93186:+	9	581	9	FALSE
KN465467.1:5691:6208:+	127	498	127	FALSE
KN466381.1:3463:4094:+	1	615	1	FALSE
KN467535.1:209730:210200:+	2	469	2	FALSE
KN468104.1:90332:90704:+	2	346	2	FALSE
PIZI01000001.1:1027944:1029548:+	370	1011	370	FALSE
PIZI01000001.1:1027944:1029548:+	1014	1385	1014	FALSE
PIZI01000001.1:23017780:23019386:+	369	725	369	FALSE
PIZI01000001.1:23017780:23019386:+	728	1387	728	FALSE
PIZI01000003.1:6446791:6449114:-	297	1518	297	FALSE
PIZI01000003.1:6446791:6449114:-	1539	2094	1519	FALSE
PIZI01000003.1:6757154:6759388:-	295	2014	2025	TRUE
PIZI01000003.1:6757154:6759388:-	2026	2233	2233	TRUE
PIZI01000003.1:7329506:7331109:-	218	706	706	TRUE
PIZI01000003.1:7329506:7331109:-	709	1236	1236	TRUE
PIZI01000004.1:4275990:4277592:-	218	1003	1003	TRUE
PIZI01000004.1:4275990:4277592:-	1017	1238	1238	TRUE
PIZI01000004.1:10905829:10907439:-	221	1240	1240	TRUE
PIZI01000005.1:13945659:13947254:+	216	1235	1235	TRUE
PIZI01000005.1:14253712:14255323:-	223	1233	1233	TRUE
PIZI01000005.1:23468706:23470314:+	369	728	369	FALSE
PIZI01000005.1:23468706:23470314:+	730	1389	730	FALSE
PIZI01000007.1:4881716:4883328:+	373	846	373	FALSE
PIZI01000007.1:4881716:4883328:+	849	1391	849	FALSE
PIZI01000008.1:338369:340779:-	286	2220	286	FALSE
PIZI01000010.1:12353562:12355015:-	230	1051	1051	TRUE
PIZI01000010.1:12353562:12355015:-	1056	1238	1238	TRUE
PIZI01000011.1:5658848:5660457:+	368	1387	368	FALSE
PIZI01000014.1:3091289:3092897:-	219	890	890	TRUE
PIZI01000014.1:3091289:3092897:-	892	1242	1242	TRUE
PIZI01000017.1:11202645:11204261:+	375	1397	375	FALSE
PIZI01000018.1:5025334:5027656:-	298	2094	298	FALSE
PIZI01000018.1:9979011:9980307:-	14	886	886	TRUE
PIZI01000018.1:9979011:9980307:-	889	1032	1032	TRUE
PIZI01000019.1:4349615:4351981:+	206	902	928	TRUE
PIZI01000019.1:4349615:4351981:+	929	2138	2138	TRUE
PIZI01000019.1:12569607:12571215:-	221	1240	1240	TRUE
PIZI01000021.1:1744306:1745360:+	4	102	4	FALSE
PIZI01000021.1:1744306:1745360:+	120	1055	120	FALSE
PIZI01000025.1:1543980:1545175:+	128	1064	128	FALSE
PIZI01000025.1:1543980:1545175:+	1073	1142	1065	FALSE
PIZI01000025.1:13162756:13164058:+	63	527	63	FALSE
PIZI01000025.1:13162756:13164058:+	529	1083	529	FALSE
PIZI01000027.1:26574:28970:-	285	808	285	FALSE
PIZI01000027.1:26574:28970:-	834	1929	809	FALSE
PIZI01000027.1:26574:28970:-	1952	2223	1930	FALSE
PIZI01000028.1:1450901:1452478:-	236	793	793	TRUE
PIZI01000028.1:1450901:1452478:-	810	1223	1223	TRUE
PIZI01000030.1:4312341:4313619:+	38	784	38	FALSE
PIZI01000030.1:4312341:4313619:+	823	1059	823	FALSE
PIZI01000030.1:5814496:5817098:-	346	1632	1632	TRUE
PIZI01000030.1:5814496:5817098:-	1776	2603	2603	TRUE
PIZI01000030.1:10679208:10680773:+	217	1095	1095	TRUE
PIZI01000030.1:10679208:10680773:+	1097	1204	1204	TRUE
PIZI01000033.1:7982448:7984765:-	291	1994	291	FALSE
PIZI01000033.1:7982448:7984765:-	1996	2088	1996	FALSE
PIZI01000033.1:11884619:11885990:-	224	1243	1243	TRUE
PIZI01000035.1:5405099:5406698:-	220	1236	1236	TRUE
PIZI01000039.1:3454311:3455032:-	291	722	722	TRUE
PIZI01000040.1:2336421:2338049:-	205	1185	1185	TRUE
PIZI01000040.1:2336421:2338049:-	1187	1261	1261	TRUE
PIZI01000046.1:1820598:1822186:-	408	1370	408	FALSE
PIZI01000046.1:5895120:5897440:+	231	2027	2027	TRUE
PIZI01000052.1:6274217:6276537:-	297	1303	297	FALSE
PIZI01000052.1:6274217:6276537:-	1305	2092	1304	FALSE
PIZI01000054.1:6681831:6682642:-	3	812	812	TRUE
PIZI01000062.1:2132213:2133802:-	356	1372	356	FALSE
PIZI01000105.1:930892:933288:-	286	1164	286	FALSE
PIZI01000105.1:930892:933288:-	1169	1424	1169	FALSE
PIZI01000105.1:930892:933288:-	1427	2168	1425	FALSE
PIZI01000112.1:50295:51774:+	93	938	938	TRUE
PIZI01000112.1:50295:51774:+	943	1110	1110	TRUE
PIZI01000253.1:108295:110689:+	177	688	998	TRUE
PIZI01000253.1:108295:110689:+	999	2110	2110	TRUE
PIZI01000614.1:19580:20957:+	2	162	2	FALSE
PIZI01000614.1:19580:20957:+	170	815	163	FALSE
PIZI01000614.1:19580:20957:+	829	1028	816	FALSE
PIZI01001507.1:9122:10065:+	368	727	368	FALSE
PIZI01001507.1:9122:10065:+	729	853	729	FALSE
PIZI01001507.1:9122:10065:+	855	907	854	FALSE
PIZI01005490.1:9705:11314:-	221	712	712	TRUE
PIZI01005490.1:9705:11314:-	754	1242	1242	TRUE
PIZI01005852.1:1:2318:+	225	1410	1418	TRUE
PIZI01005852.1:1:2318:+	1419	1891	1905	TRUE
PIZI01005852.1:1:2318:+	1906	2023	2023	TRUE
PIZI01006221.1:5745:7721:+	5	615	634	TRUE
PIZI01006221.1:5745:7721:+	635	1680	1680	TRUE
PIZI01007721.1:5634:7614:-	12	1677	12	FALSE
PIZI01007721.1:5634:7614:-	1812	1830	1678	FALSE
ref|NW_018343961.1|:4104382:4105006:-	6	623	623	TRUE
ref|NW_018344033.1|:4443151:4444683:-	48	487	1133	TRUE
ref|NW_018344033.1|:4443151:4444683:-	1134	1531	1531	TRUE
ref|NW_018344041.1|:2934597:2935297:-	2	691	691	TRUE
ref|NW_018344143.1|:4681140:4682687:-	51	601	602	TRUE
ref|NW_018344143.1|:4681140:4682687:-	603	1026	1063	TRUE
ref|NW_018344143.1|:4681140:4682687:-	1064	1548	1548	TRUE
NW_019873549.1:22902343:22906257:-	394	3915	3915	TRUE
NW_019873555.1:26583059:26584846:+	1	303	1	FALSE
NW_019873555.1:26583059:26584846:+	306	1787	306	FALSE
NW_019873571.1:20009476:20010600:+	2	1123	2	FALSE
NW_019873586.1:18463023:18467241:+	37	3843	37	FALSE
gi|961437790|ref|NW_015112799.1|:644226:644825:-	102	496	530	TRUE
gi|961437790|ref|NW_015112799.1|:644226:644825:-	531	598	598	TRUE
gi|961437780|ref|NW_015112809.1|:361495:362476:+	5	835	5	FALSE
gi|961436102|ref|NW_015114487.1|:110493:111255:+	2	685	2	FALSE
gi|961435770|ref|NW_015114728.1|:63830:64290:-	100	459	459	TRUE
gi|961434701|ref|NW_015115797.1|:45729:46396:+	1	621	1	FALSE
gi|961418253|ref|NW_015094594.1|:20822:21468:+	54	593	54	FALSE
gi|961417293|ref|NW_015095005.1|:65151:65745:+	2	562	2	FALSE
gi|961416031|ref|NW_015095558.1|:249574:250045:+	1	384	1	FALSE
gi|961415745|ref|NW_015095687.1|:302709:303101:+	1	393	1	FALSE
gi|961415200|ref|NW_015095941.1|:27276:27785:+	13	402	13	FALSE
gi|961415200|ref|NW_015095941.1|:27276:27785:+	408	479	408	FALSE
gi|961415122|ref|NW_015095979.1|:3877:4590:-	35	712	712	TRUE
gi|961413802|ref|NW_015096567.1|:18:488:-	1	313	318	TRUE
gi|961413802|ref|NW_015096567.1|:18:488:-	319	466	466	TRUE
gi|961413451|ref|NW_015096727.1|:80873:81792:+	36	622	36	FALSE
gi|961413451|ref|NW_015096727.1|:80873:81792:+	687	919	623	FALSE
gi|961407649|ref|NW_015099427.1|:15072:15665:-	42	593	593	TRUE
gi|961405955|ref|NW_015100223.1|:8448:8834:-	40	387	387	TRUE
gi|961405900|ref|NW_015100249.1|:2202:3073:-	40	867	867	TRUE
gi|961403219|ref|NW_015101532.1|:1632:2024:-	1	393	393	TRUE
gi|961396189|ref|NW_015107776.1|:1:454:+	2	454	2	FALSE
NC_012593.1:34215760:34218056:+	364	731	364	FALSE
NC_012593.1:34215760:34218056:+	745	997	732	FALSE
NC_012593.1:34215760:34218056:+	1596	1945	998	FALSE
NC_012593.1:34215760:34218056:+	1951	2076	1951	FALSE
NC_012594.1:53689793:53690642:-	70	849	849	TRUE
NC_012594.1:180429710:180432980:+	2	379	2	FALSE
NC_012594.1:180429710:180432980:+	648	2453	648	FALSE
NC_012594.1:180429710:180432980:+	2456	3271	2456	FALSE
NC_012595.1:75234046:75235854:+	426	847	426	FALSE
NC_012595.1:75234046:75235854:+	852	1086	848	FALSE
NC_012595.1:75234046:75235854:+	1627	1807	848	FALSE
NC_012595.1:172325411:172326385:-	3	971	971	TRUE
NC_012596.1:92256317:92257257:+	2	925	2	FALSE
NC_012596.1:157819172:157820447:-	108	1094	1094	TRUE
NC_012597.1:99033259:99034799:+	3	1331	3	FALSE
NC_012598.1:85666932:85668624:+	420	1682	420	FALSE
NW_002931406.1:3803:5013:-	80	1030	1030	TRUE
NC_012599.1:12887028:12891861:-	2	1666	1666	TRUE
NC_012599.1:12887028:12891861:-	1732	2718	2718	TRUE
NC_012599.1:12887028:12891861:-	2785	3798	3798	TRUE
NC_012599.1:40460369:40463647:-	193	967	2436	TRUE
NC_012599.1:40460369:40463647:-	2437	3277	3277	TRUE
NC_012600.1:93490519:93492603:+	112	1323	112	FALSE
NC_012600.1:93490519:93492603:+	1580	1939	1580	FALSE
NW_002938595.1:4827:8770:-	44	761	778	TRUE
NW_002938595.1:4827:8770:-	779	845	845	TRUE
NW_002938595.1:4827:8770:-	846	1739	1739	TRUE
NW_002938595.1:4827:8770:-	2204	2827	2827	TRUE
NW_002945129.1:425:3419:-	220	2994	2994	TRUE
NC_012604.1:79968318:79974439:+	1005	2027	1005	FALSE
NC_012604.1:79968318:79974439:+	2094	5906	2094	FALSE
NC_012611.1:53869849:53870931:-	79	1083	1083	TRUE
NC_012614.1:16496558:16498561:-	9	1904	1904	TRUE
NC_012614.1:16496558:16498561:-	1907	2002	2002	TRUE
NC_012614.1:78840185:78840762:+	1	576	1	FALSE
gi|808396817|ref|NW_012133857.1|:16502004:16504464:+	467	1684	467	FALSE
gi|808396817|ref|NW_012133857.1|:16502004:16504464:+	1702	2277	1702	FALSE
gi|808396816|ref|NW_012133858.1|:756563:758534:+	191	1220	191	FALSE
gi|808396816|ref|NW_012133858.1|:756563:758534:+	1247	1967	1221	FALSE
gi|808391586|ref|NW_012139080.1|:6662108:6664057:-	189	705	758	TRUE
gi|808391586|ref|NW_012139080.1|:6662108:6664057:-	759	1443	1443	TRUE
gi|808391586|ref|NW_012139080.1|:6662108:6664057:-	1610	1912	1912	TRUE
gi|808391030|ref|NW_012139636.1|:3810767:3812736:-	6	741	1082	TRUE
gi|808391030|ref|NW_012139636.1|:3810767:3812736:-	1700	1812	1812	TRUE
LD636699.1:1103134:1103868:-	57	371	371	TRUE
LD636699.1:1103134:1103868:-	445	735	735	TRUE
LD637004.1:1791573:1792247:-	52	553	579	TRUE
LD637004.1:1791573:1792247:-	580	643	643	TRUE
BBOV01028655.1:1:453:+	2	451	2	FALSE
BBOV01046973.1:3:327:+	5	325	5	FALSE
BBOV01386773.1:186:615:+	6	145	6	FALSE
BBOV01386773.1:186:615:+	150	430	146	FALSE
gi|545793514|ref|NW_005187409.1|:6453136:6454746:+	371	1390	371	FALSE
gi|545793512|ref|NW_005187411.1|:2656265:2656773:+	2	388	2	FALSE
gi|545793486|ref|NW_005187437.1|:687963:689530:+	227	1222	227	FALSE
gi|545793481|ref|NW_005187442.1|:2032550:2033242:-	35	691	691	TRUE
gi|545793467|ref|NW_005187456.1|:1965099:1965480:+	3	350	3	FALSE
gi|545793458|ref|NW_005187465.1|:2526346:2526983:-	41	637	637	TRUE
gi|545793449|ref|NW_005187474.1|:3080415:3080882:-	18	368	368	TRUE
gi|545793444|ref|NW_005187479.1|:1343434:1344826:-	170	1147	1147	TRUE
gi|545793441|ref|NW_005187482.1|:909716:911257:+	223	1224	223	FALSE
gi|545793374|ref|NW_005187549.1|:680237:681803:+	221	1231	221	FALSE
gi|545793355|ref|NW_005187568.1|:860491:862037:+	221	931	221	FALSE
gi|545793355|ref|NW_005187568.1|:860491:862037:+	934	1227	934	FALSE
gi|545793293|ref|NW_005187630.1|:267249:268037:-	172	780	780	TRUE
gi|545793271|ref|NW_005187652.1|:232472:234074:-	222	1235	1235	TRUE
gi|545793210|ref|NW_005187713.1|:218338:219775:+	371	1390	371	FALSE
gi|545793208|ref|NW_005187715.1|:178908:180462:-	336	662	662	TRUE
gi|545793208|ref|NW_005187715.1|:178908:180462:-	664	1335	1335	TRUE
gi|545793140|ref|NW_005187783.1|:303491:304242:+	10	720	10	FALSE
gi|1047493632|ref|NW_016243756.1|:5436936:5438131:+	1	771	1	FALSE
gi|1047493632|ref|NW_016243756.1|:5436936:5438131:+	773	1162	773	FALSE
gi|1047493625|ref|NW_016243763.1|:4871375:4872581:-	34	743	756	TRUE
gi|1047493625|ref|NW_016243763.1|:4871375:4872581:-	757	1061	1061	TRUE
gi|1047493617|ref|NW_016243771.1|:129276:130639:-	31	923	927	TRUE
gi|1047493617|ref|NW_016243771.1|:129276:130639:-	928	1105	1112	TRUE
gi|1047493617|ref|NW_016243771.1|:129276:130639:-	1113	1363	1363	TRUE
gi|1047493610|ref|NW_016243778.1|:20514:21502:-	1	984	984	TRUE
gi|1047493609|ref|NW_016243779.1|:3151163:3152662:+	17	1468	17	FALSE
gi|1047493607|ref|NW_016243781.1|:3334498:3335811:+	17	1309	17	FALSE
gi|1047493597|ref|NW_016243791.1|:3332223:3333193:-	3	965	965	TRUE
gi|1047493596|ref|NW_016243792.1|:141654:142549:+	1	768	1	FALSE
gi|1047493596|ref|NW_016243792.1|:141654:142549:+	771	896	771	FALSE
gi|1047493592|ref|NW_016243796.1|:1230383:1230989:-	4	363	363	TRUE
gi|1047493592|ref|NW_016243796.1|:1230383:1230989:-	365	553	553	TRUE
gi|1047493591|ref|NW_016243797.1|:3218592:3219809:-	104	796	796	TRUE
gi|1047493591|ref|NW_016243797.1|:3218592:3219809:-	798	943	968	TRUE
gi|1047493591|ref|NW_016243797.1|:3218592:3219809:-	969	1096	1096	TRUE
gi|1047493589|ref|NW_016243799.1|:3052430:3053633:-	89	519	694	TRUE
gi|1047493589|ref|NW_016243799.1|:3052430:3053633:-	695	1065	1065	TRUE
gi|1047493588|ref|NW_016243800.1|:3260795:3262403:-	226	1305	1305	TRUE
gi|1047493586|ref|NW_016243802.1|:1530511:1531928:+	1	1383	1	FALSE
gi|1047493582|ref|NW_016243806.1|:3879321:3880503:+	134	1132	134	FALSE
gi|1047493574|ref|NW_016243814.1|:2829086:2829576:-	9	491	491	TRUE
gi|1047493569|ref|NW_016243819.1|:1680410:1681837:+	225	719	225	FALSE
gi|1047493569|ref|NW_016243819.1|:1680410:1681837:+	731	1204	731	FALSE
gi|1047493569|ref|NW_016243819.1|:3324352:3325219:-	4	852	852	TRUE
gi|1047493560|ref|NW_016243828.1|:94011:95423:-	236	1213	1213	TRUE
gi|1047493558|ref|NW_016243830.1|:1176939:1178523:-	226	1290	1290	TRUE
gi|1047493534|ref|NW_016243854.1|:230326:231114:+	8	430	8	FALSE
gi|1047493534|ref|NW_016243854.1|:230326:231114:+	433	735	433	FALSE
